person,dialogue
monica,"well, i don't know... i-it's... just the way you say it... i mean, you're funny... you have that funny thing. you're a funny guy! (chandler turns to joey)"
chandler,"did you tell her what we talked about? (joey starts laughing hysterically, but then gets serious again...)"
joey,yeah....
chandler,so those were pity laughs? pity laughs? (joey and ross walk away from the kitchen)
monica,"honey, listen... you have nothing to worry about with geoffrey."
chandler,oh yeah? is he funnier than me?
phoebe,wher-where have you been?
monica,"well, we had a little fight."
chandler,i would never lie to get someone into bed.
monica,"you used to tell girls you were a kennedy. (being sat down) ooh, uh, thanks. wow, little tight, isn't it? how d'you get a bigger table? you-you had a big table, but they made you move. huh-huh, shut up monica. whoo, i suppose that chandler will have the smoked duck."
chandler,i suppose that monica will have the ... manipulative shrew.
joey,"why are you going? he said, she wanted the shrew! (runs after the waiter)"
ross,"rach, c'mon, emma is fine. you're turning into an obsessive mother. okay, you need to stop."
rachel,y'guys ever heard the story about when rosses mom went to the beauty salon?
chandler,you mean the lully story?
ross,"(childish) huh-huh, they already know it."
phoebe,"you guys, we've been waiting for you for a long time, maybe you should order."
ross,"(he bounds into the lounge room) but you didn't! i'm still alive!! kori, i know this is a big surprise for you. it's a long story but the things you just said really made my day! i mean, the fact that you are here means more to me than if this room were filled with people!"
ross,did you hear that? kori weston had a crush on me!!
ross,"(on the phone) no mum, i'm not dead. i know it's not something to kid about. it was just a practical joke between chandler and me, but it's over, ok? (pause) actually no, even if i had died, you would not be left childless. (pause) monica?"
phoebe,"alright... susie, can i call you susie?"
phoebe,"yeah, i can't say that. uhm... susie, i'm gonna be straight with you... mike and i are back together... and uhm... unfortunately that effectively ends your relationship with him. and he's very sorry about that and wishes you the best of luck in all your endeavours."
phoebe,"well, i don't..."
phoebe,"nothing, there's nothing wrong with you."
phoebe,"damn it woman, pull yourself together! have some pride, for the love of god."
phoebe,"okay, not a fan of the tough love."
phoebe,"but he didn't really know, you know. he wasn't planning on coming to barbados and proposing to me..."
phoebe,"look, precious... mike's not worth this. you're an attractive, intelligent woman and let's face it, mike's kind of a wang. i mean, he proposed to me while he was still seeing you... he was gonna break-up with you on your birthday? and, i don't like to kiss-and-tell, but he cheated on you a lot this weekend."
chandler,i’m sorry. i told you that i was in tulsa because i wanted to spend the night with monica and i didn’t…didn’t know…didn’t think you’d understand.
joey,"what? you think i’m too dumb to know that a husband needs to be with his wife? uh? you think i’m like, duhhh! [taps head with baseball bat – it hurts him]"
monica,joey?
joey,yeah?
monica,i don’t know what to say. we shouldn’t have lied to you.
chandler,"can't believe you guys bought that, enjoy your slow death (runs away)."
rachel,"no, i'm not blushing, i'm sunburnt! from, you know, the rain."
joey,you like someone. tell me who it is. who is it? (tickles her a little)
rachel,no.
joey,tell me who it is.
rachel,joey! (she walks away; joey goes after her teasing and tickling her)
joey,"come on who? who do you like? tell me. you're not getting away that easy. who do you like, who?"
phoebe,hey
chandler,hey
phoebe,i think i left something here.
chandler,"oo, oh well, somebody left this."
chandler,is this yours?
phoebe,no but i like it (putting it on).no. i think i left one of my rat babies.
chandler,"oh, i haven’t seen it. but if i do, well i’ll let you know."
monica,"arrgggg, rat baby, rat baby, rat baby!!! (she runs onto the couch.)"
phoebe,oh may be that’s him.
ross,ok.
ross,"you know, if it’s meant to be, i’ll guess it. bye, bye."
rachel,score.
ross,"oh, i am sorry, did you not like her, because i was hoping that we could come to one of your kissing parties on"
rachel,"oh god, i can’t believe you’re making such a big deal about this. it was one kiss, one guy, one time!"
ross,"oh, really!"
rachel,yeah.
ross,"oh, really!"
rachel,oh yeah.
joey,(checking the last ticket) damnit! anybody got anything?
chandler,no.
phoebe,i'm still looking through mine...
monica,"just double checking (does so)...no, no, no...(takes off a shoe and takes a ticket out of it) no!"
monica,(answering phone) hello? hold on. it's your boss.
chandler,"ah, the ""i'm sorry i rejected you"" phone call. i'm not used to getting it from guys. (on the phone, getting up from the sofa) hey, steve."
chandler,"oh no no no no, i'd love to be somebody's assistant! answering phones, getting coffee, i live for that stuff! and i'm not too mature... farts, boobies, butt cracks!"
chandler,"me, that guy who just said butt cracks?"
chandler,"ok well, thanks, you won't regret it. i'll see you tomorrow (hangs up)."
monica,ohh. (rubs her fake stomach.)
chandler,"okay, one thing at a time. (they run out to get married.)"
monica,"listen umm, i've been thinking, it's not fair for me to ask you to spend all of your money on our wedding. i mean, you work, you work really hard for that."
chandler,ehh.
monica,"eh, you work for that."
chandler,"look, i thought about it too, and i'm sorry. i think we should spend all of the money on the wedding."
monica,you do?!
chandler,"yeah, i'm putting my foot down. yeah look, when i proposed i told you that i would do anything to make you happy, and if having the perfect wedding makes you happy, then, then that's what we're gonna do."
monica,"oh, you're so sweet. (they hug and kiss.) oh, but wait, what about our, what about the future and stuff?"
joey,"actually, not pies, it's just pie."
monica,"i don't care. oh my god, i've lost the will to scold."
rachel,"look, amy...i got a little out-of-control over there. erm...and i'm sorry. you're my sister and erm...if it really means that much to you..."
rachel,"no, i was going to let you use my ralph lauren discount."
rachel,she needs changing...
chandler,"oh no no! i'll get her. i'm super-confident, totally responsible and fourth in line to raise emma./ i'll be right there emma! just let me get my trusty diaper bag here."
chandler,"well, what do you know? i guess, i'll be the one who dies first."
phoebe,hey. does monica know about her broken plates yet?
monica,"well, you're... you're different funny... i mean, you're... you're more sarcastic a-a-and... well, he does... bits... and impressions... and... and limericks..."
chandler,"i do limericks... uhm... there once was a man named chandler, whose wife made him die inside."
joey,"(returned) no, no, it's okay, i already told the waiter what they want."
monica,why would you do that?
joey,"chandler, control your woman!"
rachel,"(lifts for a toast) okay, as everybody has ordered, i would like to start the celebration and make a toast ... to phoebe. she dropped her sock."
phoebe,aw ... what?
rachel,"n-no, emma dropped her sock."
monica,"mom's here? i wanted to have lunch with her today, she told me she was out of town."
phoebe,you're welcome!
chandler,"honey, you've been in there for a long time... is everything okay?"
monica,not really.
monica,i have a problem.
chandler,really? what happened?
monica,"well, i was dancing around, and singing ""no w"
chandler,"i feel so bad. is there, is there anything i can do to make it up to you?"
joey,"you could go to the game with me, even though i know you said you couldn’t, but then you lied to me, tricked me and gave me a bump on the head."
chandler,i’m sorry. that’s the one thing i can’t do. i promised that i’d be with monica.
joey,[looking sad] alright.
monica,you can go.
chandler,[turning around] what?
monica,"you should go to the game. it’s okay, i want you to."
chandler,really? are you going to be okay?
rachel,"joey, come on! it doesn't matter, you know, it's not like anything's gonna happen."
joey,"what? why not? rach, who can you not get?"
rachel,"oh! (pause) ok. ok, you really wanna know who it is?"
