person,dialogue
monica,
chandler,
ross,
rachel,
ross,
rachel,
monica,
rachel,
ross,
rachel,
monica,
chandler,
joey,
rachel,
joey,
phoebe,
rachel,
joey,
chandler,
ross,
chandler,
monica,
ross,
monica,
ross,
monica,
ross,
monica,
chandler,
monica,
chandler,
monica,
joey,
ross,
chandler,
ross,
chandler,
ross,
chandler,
ross,
chandler,
ross,
chandler,
ross,
chandler,
ross,
chandler,
joey,
chandler,
monica,
ross,
monica,
chandler,
monica,
joey,
joey,
joey,
joey,
joey,
chandler,
ross,
chandler,
ross,
chandler,
rachel,
ross,
chandler,
phoebe,
rachel,
phoebe,
ross,
rachel,
ross,
ross,
phoebe,
rachel,
ross,
joey,
rachel,
monica,
chandler,
monica,
chandler,
chandler,
monica,
chandler,
monica,
phoebe,
chandler,
monica,
phoebe,
monica,
monica,
monica,
rachel,
rachel,
monica,
monica,
monica,
monica,
monica,
phoebe,
rachel,
rachel,
joey,
joey,
joey,
joey,
joey,
rachel,
ross,
rachel,
ross,
rachel,
ross,
joey,
ross,
joey,
rachel,
joey,
phoebe,
rachel,
joey,
joey,
rachel,
rachel,
phoebe,
joey,
rachel,
joey,
rachel,
joey,
rachel,
rachel,
joey,
ross,
ross,
ross,
ross,
rachel,
monica,
phoebe,
rachel,
chandler,
monica,
rachel,
chandler,
rachel,
phoebe,
monica,
chandler,
monica,
chandler,
monica,
rachel,
monica,
rachel,
phoebe,
phoebe,
rachel,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
ross,
rachel,
ross,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
monica,
ross,
monica,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
joey,
monica,
monica,
monica,
monica,
monica,
monica,
monica,
rachel,
monica,
rachel,
monica,
rachel,
monica,
rachel,
chandler,
rachel,
monica,
ross,
chandler,
ross,
rachel,
ross,
phoebe,
chandler,
ross,
chandler,
ross,
joey,
rachel,
joey,
phoebe,
joey,
rachel,
joey,
phoebe,
rachel,
monica,
joey,
monica,
joey,
monica,
joey,
monica,
joey,
monica,
joey,
monica,
joey,
monica,
rachel,
phoebe,
phoebe,
rachel,
rachel,
rachel,
joey,
joey,
joey,
joey,
joey,
monica,
joey,
monica,
joey,
monica,
joey,
monica,
joey,
monica,
joey,
monica,
joey,
monica,
joey,
monica,
monica,
rachel,
phoebe,
rachel,
monica,
rachel,
monica,
phoebe,
rachel,
phoebe,
monica,
rachel,
chandler,
rachel,
phoebe,
rachel,
chandler,
rachel,
ross,
rachel,
phoebe,
rachel,
ross,
chandler,
ross,
chandler,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
monica,
phoebe,
chandler,
phoebe,
chandler,
phoebe,
chandler,
phoebe,
chandler,
monica,
phoebe,
monica,
phoebe,
chandler,
rachel,
joey,
rachel,
joey,
joey,
joey,
joey,
joey,
joey,
rachel,
monica,
rachel,
phoebe,
monica,
rachel,
monica,
rachel,
joey,
phoebe,
rachel,
joey,
phoebe,
joey,
phoebe,
joey,
rachel,
joey,
monica,
rachel,
chandler,
monica,
chandler,
phoebe,
monica,
chandler,
monica,
chandler,
monica,
chandler,
phoebe,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
phoebe,
ross,
phoebe,
ross,
phoebe,
phoebe,
joey,
rachel,
joey,
rachel,
rachel,
joey,
joey,
monica,
monica,
rachel,
joey,
rachel,
joey,
rachel,
monica,
rachel,
monica,
joey,
joey,
joey,
joey,
phoebe,
monica,
ross,
phoebe,
ross,
monica,
ross,
phoebe,
ross,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
chandler,
chandler,
chandler,
chandler,
chandler,
chandler,
chandler,
chandler,
chandler,
chandler,
chandler,
joey,
chandler,
joey,
chandler,
joey,
chandler,
phoebe,
chandler,
phoebe,
rachel,
phoebe,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
rachel,
rachel,
joey,
joey,
joey,
joey,
monica,
ross,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
ross,
monica,
ross,
monica,
ross,
chandler,
rachel,
rachel,
rachel,
phoebe,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
joey,
monica,
joey,
monica,
joey,
monica,
joey,
monica,
joey,
monica,
joey,
rachel,
rachel,
phoebe,
rachel,
joey,
monica,
phoebe,
rachel,
phoebe,
monica,
phoebe,
rachel,
monica,
rachel,
monica,
rachel,
monica,
rachel,
monica,
rachel,
phoebe,
rachel,
phoebe,
ross,
ross,
ross,
ross,
ross,
monica,
rachel,
phoebe,
monica,
phoebe,
monica,
rachel,
monica,
rachel,
monica,
phoebe,
chandler,
joey,
chandler,
joey,
chandler,
chandler,
monica,
chandler,
monica,
chandler,
monica,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
monica,
joey,
chandler,
monica,
chandler,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
chandler,
monica,
chandler,
ross,
ross,
ross,
ross,
ross,
ross,
ross,
ross,
ross,
ross,
ross,
monica,
chandler,
monica,
chandler,
monica,
monica,
phoebe,
monica,
monica,
monica,
monica,
monica,
monica,
monica,
phoebe,
phoebe,
ross,
monica,
monica,
chandler,
monica,
joey,
joey,
joey,
rachel,
rachel,
rachel,
phoebe,
phoebe,
rachel,
phoebe,
phoebe,
phoebe,
phoebe,
joey,
joey,
rachel,
joey,
rachel,
phoebe,
ross,
phoebe,
ross,
phoebe,
ross,
joey,
ross,
joey,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
joey,
joey,
ross,
rachel,
ross,
rachel,
ross,
ross,
ross,
ross,
chandler,
joey,
joey,
joey,
joey,
joey,
joey,
joey,
joey,
joey,
ross,
phoebe,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
joey,
chandler,
joey,
chandler,
joey,
chandler,
joey,
monica,
chandler,
monica,
chandler,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
phoebe,
rachel,
phoebe,
ross,
monica,
ross,
monica,
ross,
ross,
ross,
ross,
ross,
ross,
ross,
phoebe,
phoebe,
phoebe,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
chandler,
joey,
ross,
joey,
ross,
ross,
ross,
chandler,
ross,
chandler,
joey,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
chandler,
monica,
ross,
monica,
chandler,
monica,
phoebe,
phoebe,
phoebe,
phoebe,
phoebe,
ross,
phoebe,
ross,
phoebe,
chandler,
monica,
chandler,
chandler,
rachel,
phoebe,
joey,
joey,
phoebe,
chandler,
joey,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
chandler,
joey,
ross,
chandler,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
monica,
rachel,
monica,
chandler,
ross,
chandler,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
phoebe,
ross,
ross,
ross,
ross,
ross,
ross,
ross,
ross,
joey,
phoebe,
rachel,
phoebe,
joey,
phoebe,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
phoebe,
ross,
phoebe,
monica,
ross,
phoebe,
ross,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
monica,
monica,
joey,
monica,
rachel,
phoebe,
monica,
rachel,
joey,
ross,
chandler,
monica,
ross,
chandler,
rachel,
rachel,
rachel,
rachel,
phoebe,
rachel,
phoebe,
rachel,
monica,
joey,
monica,
joey,
monica,
joey,
monica,
joey,
monica,
joey,
monica,
joey,
joey,
monica,
joey,
monica,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
monica,
ross,
phoebe,
ross,
phoebe,
ross,
phoebe,
ross,
phoebe,
ross,
phoebe,
ross,
ross,
phoebe,
ross,
ross,
phoebe,
ross,
phoebe,
ross,
phoebe,
ross,
phoebe,
ross,
phoebe,
ross,
phoebe,
ross,
monica,
ross,
joey,
ross,
joey,
monica,
joey,
ross,
monica,
ross,
monica,
joey,
monica,
phoebe,
monica,
phoebe,
phoebe,
joey,
chandler,
phoebe,
chandler,
monica,
phoebe,
monica,
phoebe,
rachel,
joey,
phoebe,
joey,
phoebe,
rachel,
joey,
monica,
phoebe,
chandler,
monica,
chandler,
monica,
rachel,
ross,
monica,
ross,
joey,
ross,
phoebe,
rachel,
monica,
rachel,
monica,
phoebe,
monica,
phoebe,
ross,
chandler,
ross,
chandler,
rachel,
chandler,
monica,
monica,
phoebe,
monica,
chandler,
monica,
chandler,
rachel,
monica,
joey,
chandler,
joey,
chandler,
ross,
joey,
chandler,
joey,
chandler,
joey,
chandler,
joey,
chandler,
joey,
chandler,
joey,
ross,
chandler,
ross,
chandler,
joey,
ross,
chandler,
ross,
chandler,
ross,
joey,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
ross,
rachel,
rachel,
rachel,
rachel,
rachel,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
joey,
phoebe,
chandler,
joey,
chandler,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
joey,
rachel,
rachel,
joey,
rachel,
joey,
rachel,
joey,
phoebe,
rachel,
joey,
rachel,
joey,
rachel,
joey,
monica,
chandler,
chandler,
monica,
monica,
chandler,
monica,
monica,
chandler,
monica,
chandler,
monica,
chandler,
rachel,
joey,
rachel,
joey,
rachel,
joey,
phoebe,
monica,
phoebe,
chandler,
chandler,
chandler,
rachel,
joey,
rachel,
joey,
rachel,
joey,
ross,
chandler,
ross,
chandler,
ross,
chandler,
ross,
chandler,
joey,
monica,
joey,
monica,
chandler,
joey,
rachel,
rachel,
rachel,
joey,
monica,
joey,
monica,
joey,
monica,
joey,
ross,
ross,
monica,
rachel,
monica,
rachel,
phoebe,
monica,
phoebe,
rachel,
phoebe,
rachel,
monica,
rachel,
monica,
rachel,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
phoebe,
phoebe,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
joey,
chandler,
joey,
chandler,
chandler,
monica,
phoebe,
monica,
chandler,
monica,
phoebe,
monica,
chandler,
phoebe,
rachel,
monica,
phoebe,
chandler,
phoebe,
phoebe,
chandler,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
chandler,
ross,
chandler,
ross,
chandler,
ross,
chandler,
ross,
chandler,
ross,
chandler,
ross,
chandler,
ross,
chandler,
rachel,
monica,
phoebe,
monica,
joey,
phoebe,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
ross,"(Screaming) Im getting married today!! Ahh, whoo-hoo!!(He runs back out the door.)"
monica,(Comes up for below the covers and looks concerned.) Do you think he knew I was here? (Chandler quickly looks at Monica not knowing what to say.)
phoebe,
monica,
ross,
joey,
phoebe,
chandler,
phoebe,
monica,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
joey,
chandler,
monica,
joey,
chandler,
joey,
monica,
joey,
monica,
joey,
chandler,
monica,
joey,
chandler,
joey,
chandler,
chandler,
monica,
monica,
chandler,
monica,
chandler,
monica,
ross,
chandler,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
rachel,
rachel,
rachel,
rachel,
phoebe,
rachel,
phoebe,
chandler,
rachel,
chandler,
rachel,
chandler,
rachel,
chandler,
rachel,
phoebe,
rachel,
joey,
joey,
joey,
phoebe,
phoebe,
phoebe,
chandler,
joey,
rachel,
joey,
rachel,
phoebe,
rachel,
phoebe,
rachel,
joey,
chandler,
joey,
rachel,
joey,
chandler,
rachel,
joey,
rachel,
joey,
rachel,
joey,
chandler,
rachel,
joey,
chandler,
rachel,
joey,
rachel,
phoebe,
rachel,
phoebe,
rachel,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
monica,
ross,
ross,
ross,
ross,
ross,
monica,
ross,
monica,
ross,
ross,
ross,
monica,
ross,
ross,
monica,
ross,
chandler,
chandler,
ross,
chandler,
ross,
chandler,
chandler,
monica,
ross,
rachel,
monica,
joey,
rachel,
joey,
phoebe,
joey,
monica,
joey,
phoebe,
joey,
phoebe,
joey,
phoebe,
joey,
phoebe,
rachel,
monica,
joey,
monica,
joey,
rachel,
joey,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
chandler,
monica,
chandler,
monica,
chandler,
joey,(thinking)
rachel,"(coming from her room) Hi, sweetie."
joey,(thinking)
monica,(airily) Hi.
ross,
monica,
ross,
monica,
chandler,
monica,
joey,
monica,
joey,
chandler,
monica,
chandler,
monica,
chandler,
monica,
monica,
phoebe,
rachel,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
rachel,
joey,
ross,
joey,
ross,
joey,
joey,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
joey,
rachel,
ross,
rachel,
phoebe,
joey,
phoebe,
joey,
phoebe,
joey,
phoebe,
rachel,
phoebe,
rachel,
joey,
chandler,
rachel,
chandler,
rachel,
joey,
rachel,
joey,
joey,
joey,
joey,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
chandler,
ross,
chandler,
ross,
chandler,
ross,
chandler,
monica,
chandler,
monica,
chandler,
monica,
phoebe,
rachel,
monica,
rachel,
phoebe,
joey,
joey,
joey,
joey,
joey,
joey,
joey,
monica,
chandler,
monica,
chandler,
monica,
joey,
monica,
joey,
ross,
rachel,
phoebe,
rachel,
ross,
joey,
ross,
phoebe,
ross,
chandler,"Are you, are you high?"
monica,I just had the most amazing bath.
chandler,Really? I dont like baths.
monica,"Wait, you like them with me."
chandler,"Honey, its not the bath I enjoy, its the wet, naked lady."
monica,"Oh, baths are so relaxing!"
chandler,Really? What do you do? You just sit in there stewing in your own filth.
monica,"How dirty do you think I am? Im telling you, if you had some candles and some bubbles and some music, you would love it! It would take all of your stress away."
chandler,"Honey, its 2:00 on a Wednesday and Im watching"
joey,"(entering) Hey, Chandler, you got a minute? I-I really need to talk to you."
chandler,"Oh! Uh, yeah! Is this a cold pizza talk or a leftover meatloaf talk?"
joey,"Well, neither."
rachel,
ross,
joey,
monica,
joey,
ross,
joey,
rachel,
chandler,
ross,
monica,
ross,
phoebe,
phoebe,
chandler,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
rachel,
phoebe,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
chandler,
phoebe,
ross,
phoebe,
ross,
phoebe,
ross,
phoebe,
ross,
phoebe,
ross,
phoebe,
ross,
phoebe,
ross,
rachel,
rachel,
rachel,
rachel,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
monica,
joey,
monica,
ross,
ross,
ross,
ross,
ross,
ross,
joey,
chandler,
chandler,
chandler,
ross,
chandler,
ross,
chandler,
ross,
joey,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
joey,
joey,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
chandler,
monica,
monica,
chandler,
phoebe,
chandler,
phoebe,
chandler,
monica,
phoebe,
monica,
phoebe,
monica,
phoebe,
ross,
phoebe,
rachel,
joey,
ross,
joey,
chandler,
joey,
chandler,
joey,
chandler,
monica,
chandler,
chandler,
chandler,"Oh my God, whats up?!"
joey,"I dont know. Its-its just lately, Ive been feeling Okay, heres what it is (Pause) You know what? I feel a lot better, thanks! (Starts to leave)"
chandler,"Oh no-no, no you dont, just come back."
joey,"All right. Okay. You and Monica, friends for a long time, and sure there are rules, but then you went to London. Oh, no, but thats different. I mean, there are rules there, too! You know what I mean?"
chandler,Do you?
joey,"It was different for you guys! I mean, I mean, you were both in the same place, right?"
chandler,In London?
joey,Yeah.
chandler,"Yes. When Monica and I were in London, we were both in London."
joey,"You know what? This is a bad idea. Forget it. Forget it, and listen, do me a favor, this conversation was between you and me."
chandler,If that.
rachel,"Hi! Oh, Ross, dont forget, we have that doctors appointment tomorrow!"
ross,Right.
phoebe,"Hey, are you going to find out the sex of the baby?"
ross,"No-no, we talked about it. We dont want to know. All we care about is that its happy and healthy."
ross,
rachel,
monica,
monica,
ross,
monica,
chandler,
monica,
monica,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
rachel,
ross,
joey,
ross,
chandler,
phoebe,
monica,
chandler,
monica,
rachel,
chandler,
phoebe,
chandler,
rachel,
chandler,
rachel,
chandler,
monica,
ross,
ross,
ross,
phoebe,
monica,
joey,
chandler,
joey,
chandler,
monica,
joey,
chandler,
phoebe,
monica,
phoebe,
joey,
chandler,
monica,
joey,
chandler,
rachel,
rachel,
rachel,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
monica,
chandler,
monica,
chandler,
monica,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
ross,
phoebe,
ross,
phoebe,
phoebe,
ross,
ross,
phoebe,
phoebe,
ross,
ross,
ross,
joey,
joey,
joey,
chandler,
ross,
ross,
joey,
chandler,
joey,
chandler,
joey,
chandler,
joey,
monica,
rachel,
monica,
rachel,
monica,
rachel,
monica,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
ross,
ross,
ross,
chandler,
ross,
rachel,
phoebe,
rachel,
ross,
rachel,
phoebe,
phoebe,
rachel,
joey,
rachel,
joey,
rachel,
rachel,
chandler,
ross,
monica,
ross,
phoebe,
chandler,
chandler,
monica,
monica,
chandler,
monica,
monica,
chandler,
monica,
chandler,
phoebe,
monica,
phoebe,
monica,
chandler,
monica,
chandler,
monica,
ross,
joey,
ross,
rachel,
ross,
joey,
rachel,
joey,
rachel,
joey,
joey,
monica,
joey,
chandler,
joey,
chandler,
joey,
chandler,
monica,
joey,
monica,
joey,"Theres this woman, that I like. A lot. Well, its complicated. Shes with this other guy. For a long time. And I could never do that to the guy, yknow? Ccause were really good friends."
ross,"So, uh, this guy, she used to go out with, is, uh is he a good guy?"
joey,"Yeah, hes the best."
ross,Then talk to him! He might be fine with it.
joey,"Oh, I dont know."
ross,"Joey, its worth finding out. I mean, if you really like her."
joey,"I do! So much! I cant stop thinking about her! I cant sleep, I"
rachel,Yep! Happy and healthy! And cute!
ross,And smart!
rachel,Popular.
ross,With an aptitude for science.
phoebe,Are you two talking about the same baby? Hey! Have you started off thinking of names yet?
rachel,Oh yeah! Ive come up with a bunch of ideas!
ross,Really? Me too!
phoebe,Me too!
rachel,Really?!
phoebe,"Uh huh! If its a girl, Phoebe, and if its a boy, Phoebo!"
ross,"Maybe. But it wouldnt hurt to have a backup, you know? Uh, Rach-Rach, what were you thinking? (Gives her a look)"
rachel,"Okay! I was thinking if its a girl, how about Sandrine? Its French."
ross,Huh. Thats a really pretty name for-for an industrial solvent.
rachel,"Okay fine, what do you have?"
rachel,
ross,
rachel,
ross,
ross,
rachel,
ross,
rachel,
ross,
rachel,
rachel,
rachel,
joey,
joey,
joey,
joey,
ross,
ross,
joey,
ross,
ross,
joey,
ross,
joey,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
rachel,
phoebe,
monica,
phoebe,
joey,
chandler,
joey,
monica,
chandler,
monica,
chandler,
monica,
chandler,
joey,
ross,
joey,
ross,
joey,
rachel,
joey,
rachel,
joey,
phoebe,
ross,
phoebe,
ross,
phoebe,
ross,
phoebe,
monica,
phoebe,
chandler,
monica,
chandler,
phoebe,
joey,
monica,
chandler,
monica,
joey,
rachel,
monica,
rachel,
monica,
rachel,
monica,
rachel,
monica,
rachel,
monica,
rachel,
rachel,
phoebe,
monica,
phoebe,
monica,
phoebe,
monica,
chandler,
ross,
monica,
rachel,
monica,
rachel,
rachel,
ross,
ross,
monica,
rachel,
monica,
rachel,
monica,
rachel,
monica,
rachel,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
joey,
rachel,
phoebe,
monica,
ross,
chandler,
monica,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
ross,"Okay, Joey, you know what? You have to go for it. How often does this happen to you, huh? You owe it to yourself. (Walks towards the door until )"
joey,Its Rachel.
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,"Well, OK, its for a boy. Well, I know its a little out there, but Darwin."
rachel,"Wow, oh my God, our child will be beaten to death in the schoolyard."
phoebe,"Yeah, by Sandrine."
ross,Youre just saying that 'cause I said no to your name!
rachel,"Im really, really not."
phoebe,How-how about you each get five vetoes?
ross,All right.
rachel,All right.
ross,That sounds fair.
rachel,"Yeah! I dont think youre going to need it though. Okay, check this out. If its a girl, Rain."
ross,
ross,
phoebe,
chandler,
phoebe,
chandler,
joey,
ross,
monica,
ross,
phoebe,
ross,
ross,
ross,
joey,
ross,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
joey,
ross,
chandler,
monica,
chandler,
monica,
chandler,
monica,
joey,
chandler,
joey,
chandler,
joey,
phoebe,
monica,
phoebe,
chandler,
joey,
monica,
joey,
chandler,
joey,
chandler,
joey,
monica,
joey,
monica,
joey,
rachel,
joey,
rachel,
ross,
rachel,
phoebe,
rachel,
joey,
phoebe,
joey,
ross,
phoebe,
joey,
rachel,
chandler,
joey,
rachel,
phoebe,
rachel,
phoebe,
monica,
rachel,
phoebe,
rachel,
monica,
rachel,
monica,
phoebe,
monica,
rachel,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
ross,
joey,
phoebe,
monica,
chandler,
monica,
chandler,
phoebe,
monica,
chandler,
phoebe,
monica,
rachel,
joey,
rachel,
joey,
rachel,
rachel,
ross,
phoebe,
rachel,
monica,
ross,
monica,
ross,
chandler,
joey,
ross,
rachel,
ross,
rachel,
phoebe,
rachel,
phoebe,
rachel,
phoebe,
rachel,
ross,
rachel,
rachel,
ross,
rachel,
ross,
phoebe,
phoebe,
joey,
phoebe,
rachel,
ross,
joey,
ross,
joey,
ross,
rachel,
chandler,
rachel,
chandler,
rachel,
chandler,
phoebe,
chandler,
ross,Veto.
rachel,Why?
ross,"Rain? Hi. Hi, my name is Rain. I have my own kiln, and my dress is made out of wheat."
phoebe,I know her! I bought homemade soap from her at a Dead show!
ross,"Okay, how about, for a guy, Thatcher?"
rachel,"Ross, why do you hate our child?"
ross,"Fine, you go."
rachel,"Okay, James."
ross,Huh.
rachel,But only if its a girl.
ross,"Oh, veto. How aboutOoh, I like Ruth! What about Ruth?"
rachel,Oh! Im sorry! Are we having an 89-year-old? How about Dayton?
