person,dialogue
chandler,"Yeah, but how would you like it if someone told the triplets that you gave birth to them?"
chandler,I'm gonna go tell Emma she was an accident. (Runs off.)
ross,(mumbling) She doesn't know what to say!
chandler,Just give us the cheapest room you have.
chandler,That's insane!
ross,"Totally insane. Dude, let's drive home, we'll hit all the maple candy stores on the way back and if...if they're closed maybe we'll tap a tree and make some ourselves."
chandler,Does that room have a closet I can lock him in? (pause) We'll take it.
chandler,"(aside, to Ross) What!? They are totally ripping us off!"
ross,"Dude, don't worry 'bout it! I know how we can make your money back! This is a nice hotel, you know, plenty of amenities, we just load up on those! Like those apples. Instead of taking one, I'm... I take six!"
chandler,"Great, at a hundred dollars an apple, we're there!"
ross,"C'mon, you get the idea, ow-ow-ow we'll make our money back in no time!"
chandler,"Dude, you're shaking!"
ross,"I think it's the sugar, could you hold the apple?"
rachel,Hi!
joey,Hey!
rachel,"Joey, I gotta tell ya, I've been thinking all day about that scene you did, I mean, you were amazing!"
joey,"Oh, you know, the writing was good, and the director is good, and... and my co-star's good but they're not as good as me!"
rachel,"God, you have to tell me what happens tomorrow!"
rachel,Sure!
phoebe,Ok!
rachel,You know that depends on what it is! I've done a lot of stuff.
phoebe,"So what were you doing out there, do you not like Charlie?"
rachel,"She's ok, I just don't get a really good vibe from her!"
phoebe,Why?
rachel,"I don't know, you know, just the way she waltzed in here all smart, and tall! You know, and just swept Joey off his feet... I mean, nobody else has a chance!"
phoebe,Who else?
rachel,"Anybody! You, me, you know, Monica's mom..."
phoebe,You like Joey?
rachel,"Shhhhh! Phoebe! All right, look. I have a little thing for him."
phoebe,(whispering) Oh my God!
rachel,"It's just physical and I have it totally under control! Ok? It's just, when I see them together, sometimes I just get a little jealous!"
phoebe,"Uh, wow! Isn't it ironic that he liked you and now you like him?"
rachel,"(annoyed) Oh, I get it!"
phoebe,"Oh well, as long as it is under control, you know, you can't do anything about it, he's already dating her, and she is a nice person, that wouldn't be right."
rachel,"I know, I know, so it is just not a big deal."
phoebe,"No, I think I can come over. It's Saturday, right?"
phoebe,What?
phoebe,Why not?
phoebe,You have a... You have a date? With who?
phoebe,(lets go of his hand) You have... have a girlfriend?
phoebe,For how long?
phoebe,"Three months? Okay... This is probably none of my business, but uhm, how long do you think you're gonna keep seeing her?"
phoebe,"Oh, okay... good. You do that. And then when you get home, maybe there'll be a special delivery package waiting for you."
phoebe,"You know what, we're gonna have sex. Let's just leave it there."
ross,"Right, I'm gonna go talk to Joey. I think this is the right time. He's always in a good mood after the flight attendant says ""duty free""."
rachel,Ross is coming over. I think now would be a really good time to talk to him.
joey,I guess so. I'm just... really nervous.
rachel,"Okay, well keep in mind that by the time you're done, they'll probably be serving dinner."
joey,Ooh...
rachel,Still nervous?
rachel,(imitating the receptionist's tone) through the glass doors.
rachel,Alright-y then.
phoebe,"Ok. Do we have to talk like that then they're not around? (She sees Rachel) Oh, no, no! Listen, is there someone who can fill in for me?"
phoebe,But that woman can't know I work here. She's a friend of mine and I made this big stink about how awful this massage chains are.
phoebe,'Cause it's good money! But that doesn't change the fact that this is an evil blood sucking corporate machine!
phoebe,"(watching around and whispering) Ok, are they listening?"
joey,Ross!
ross,Hi!
joey,I need to talk to you about Charlie.
ross,"(annoyed) Oh, do you, do you really?"
joey,"Yeah, I'm... I'm kind of having a little problem."
ross,"Look, if you don't know what the word ""acrimonious"" means, just don't use it!"
joey,"No, look, you know Charlie, right? She's cool, she's funny, her body is soo..."
ross,Get to the problem!
ross,"Ok, I've heard myself on tape and I sound nothing like that."
chandler,"I can see the headline now: ""Lottery winners' friend filled with regret eats own arm""."
ross,Why would I eat my own arm?
chandler,"Well you wouldn't, but we own the paper, we can print whatever we want."
monica,"You know what, Ross? I'm gonna throw in 50 bucks for you."
ross,Why?
monica,"Because I know that you think the lottery is ""boohaki"" but we're all here and gonna watch the numbers and have fun. And you're my brother, and I want you to be a part of this."
ross,"You don't have to do that, I'll pay for myself. But just the fact that you want me to have fun with you guys - that's so sweet! Come here (they kiss and hug)"
phoebe,Get a room!
chandler,"Ok, so now that you're in, what are you gonna do if we win?"
ross,"I don't know, probably just invest it."
chandler,Ooh! Calm down ...
joey,"Seriously, that's your fantasy? To invest it?"
ross,"Oh, I'm sorry, did I say ""invest it""? I meant ""be cool and piss it all away"" (Joey and Chandler pleased)"
joey,"Ooh, ooh, I know! We should pool all own money and buy the Knicks!"
rachel,I don't really care about the Knicks.
phoebe,"Oh, What's the matter?"
ross,"She... she only dates geniuses and Nobel Prize winners. Oh my God, at the chinese restaurant earlier today, I put chopsticks in my mouth and pretented to be a woolly mammoth."
rachel,I always loved that!!
ross,"Of course you would, your brains are smaller than mine!! (Rachel nods) Man, I can't compete with the guys she goes out with, they are so out of my league! oh my God!"
phoebe,Worse?
ross,"Oh much, much worse. I did my impression of Joan Rivers as one of the earliest amphibians... (gestures with his hands and says in an impression voice?) ""Can we walk""? (Phoebe starts laughing) Oh, you... you like that?"
phoebe,(still laughing) No. (points to Rachel who stuck two straws in her mouth to look like a mammoth's tusks)
ross,What? (turns around to look at Rachel)
rachel,Come on! I think this is funny! (Ross leaves)
chandler,"(To himself) oh yes, God yes!!"
chandler,I... I don't know... you seem lovely.
joey,"Hey Ross, this is one of my co-stars, Dirk. (To Dirk) Dirk, this is my good friend Ross. (Ross and Dirk shake hands)"
ross,Nice to meet you.
ross,"Oh, I'm no actor, I'm a professor of palaeontology."
joey,It's a science.
joey,"Hey Ross, listen, Dirk was wondering about the woman that you brought and if you guys were together, or..."
chandler,"Oh, because his penis was too big. (he notices that David is not amused) Oh, I'm sorry, that's the kind of thing I do. (pause) They broke up because Mike didn't want to get married. Hey, what if you just let Phoebe know you'd be open to marriage?"
chandler,What?
chandler,I didn't mean now...
chandler,"Well, you're welcome! Glad I could help."
chandler,"David, I'm pretending to read here!!"
joey,Yeah! How you doin'? Yeah alright!
joey,"Hey, hey! You said you're gonna wear a thong, where's the thong?"
joey,You really should have been more clear about that!
ross,Hey!
joey,Hey!
ross,(Excited) You're never going to guess who I just saw downstairs!
joey,Oh! ah! eh... Britney Spears!?
phoebe,Uh huh...we're playing you two.
monica,We don't do that! Tell her we don't do that!
chandler,Yes dear.
ross,I can't believe you guys are moving in together. That's..that's great! I mean...I'm happy for you guys..
monica,I hear wedding bells.
phoebe,Monica slow down! Ok? I'm just excited to be living with him. You know I mean..I don't know..Can I see someday being married to Mike? Sure! Yeah..You know..I can picture myself walking down the aisle in a wedding dress that highlights my breasts in an obvious yet classy way. But do I want that house in Connecticut...you know..near the good schools where Mike and I can send Sophie and Mike Junior.. Oh my god I do.
ross,Phoebe...I had no idea you were so conventional.
phoebe,I know! I guess I am! Oh my god! Load up the Volvo i want to be a soccer mom!
phoebe,Yeah! You bet roomy!
monica,Don't you mean..groomy?
phoebe,Oh please...these guys...we haven't even moved in yet and they have us picking out china patterns. (Mike seems to gag a little...and laughs nervously. They begin to leave. Phoebe bolts back)
phoebe,China patterns!!!!!
rachel,This is easy...Can't do this! (Moves away...and finds her sweater sleeve stuck to the drawer)
rachel,Oh! Wow! Seriously I can't do this. (Fiddles more)
chandler,Hey Joe!
joey,Hey!
joey,"It's okay, it's okay Rach, it's me. Put down the scrunchy."
rachel,What are you doing?
joey,"Well, I heard Emma stirring, so I came to make sure she could reach Hugsy."
rachel,"Oh, oh thanks. Alright well, now that I'm up I'm going to go to the bathroom."
joey,(placing Hugsy back in the crib) There you go sweetie... (to Emma) This isn't over.
monica,"Alright, wait a second, why would Ross tell everyone in your class that you are as... (reads from the screen) ""gay as the day is long""?"
chandler,Because I told everyone he slept with dinosaurs.
monica,But that's clearly a joke. This could easily be true. (Phone rings)
chandler,Would you get that please? People have been calling to congratulate me all day.
monica,"(On the phone) Hello? No, he's not here. Yeah, this is his wife. Yeah, well, it came as quite a shock to me too. I guess I should have known. Yeah, I mean, he just kept making me watch Moulin Rouge."
chandler,"Hang up, hang up. And that was a great movie! (Monica hangs up) I'm so gonna get back at Ross... oh yeah, this will show him, here we go (starts typing something)."
monica,What are you doing?
chandler,"Oh, you'll see my friend."
ross,(visibly upset) I'm dead?
chandler,(faking sympathy) And so young.
ross,Posting that I died? That really isn't funny.
chandler,"(picking up the telephone, answering it with a frog in his throat) Hello? (he clears his throat, but he still has the same frog in his throat when he speaks again) Hello?"
monica,"(in her apartment, screaming) I LOVE MY NEW JOB!"
chandler,"Honey, you're screaming."
monica,YOU BET YOUR ASS I AM! I just had the best first day ever! The kitchen: twice as big as Allessandro's.
chandler,"(yawning) Oh, that's great."
monica,"Yeah, a-a-and clean. Not just health department clean... Monica clean."
